fdc_id,description,food_category_id
2007277,"mushrooms, pioppini",11
2007278,"mushrooms, pioppini",11
2007279,"mushrooms, pioppini",11
2007280,"mushrooms, pioppini",11
2007281,"mushrooms, pioppini",11
2007282,"mushrooms, pioppini",11
2007283,"mushrooms, pioppini",11
2007284,"mushrooms, pioppini",11
2007285,"mushrooms, pioppini",11
2007286,"mushrooms, pioppini",11
2007287,"mushrooms, pioppini",11
2007288,"mushrooms, pioppini",11
2007289,"mushrooms, pioppini",11
2007290,"mushrooms, pioppini",11
2007291,"mushrooms, pioppini",11
2007292,"mushrooms, pioppini",11
2007293,"mushrooms, enoki",11
2007294,"mushrooms, enoki",11
2007295,"mushrooms, enoki",11
2007296,"mushrooms, enoki",11
2007297,"mushrooms, enoki",11
2007298,"mushrooms, enoki",11
2007299,"mushrooms, enoki",11
2007300,"mushrooms, enoki",11
2007301,"mushrooms, enoki",11
2007302,"mushrooms, enoki",11
2007303,"mushrooms, enoki",11
2007304,"mushrooms, enoki",11
2007305,"mushrooms, portabella",11
2007306,"mushrooms, portabella",11
2007307,"mushrooms, portabella",11
2007308,"mushrooms, portabella",11
2007309,"mushrooms, portabella",11
2007310,"mushrooms, portabella",11
2007311,"mushrooms, portabella",11
2007312,"mushrooms, portabella",11
2007313,"mushrooms, portabella",11
2007314,"mushrooms, portabella",11
2007315,"mushrooms, portabella",11
2007316,"mushrooms, portabella",11
2007317,"mushrooms, king oyster",11
2007318,"mushrooms, king oyster",11
2007319,"mushrooms, king oyster",11
2007320,"mushrooms, king oyster",11
2007321,"mushrooms, king oyster",11
2007322,"mushrooms, king oyster",11
2007323,"mushrooms, king oyster",11
2007324,"mushrooms, king oyster",11
2007325,"mushrooms, king oyster",11
2007326,"mushrooms, king oyster",11
2007327,"mushrooms, king oyster",11
2007328,"mushrooms, king oyster",11
2007329,"mushrooms, king oyster",11
2007330,"mushrooms, king oyster",11
2007331,"mushrooms, king oyster",11
2007332,"mushrooms, king oyster",11
2007333,"mushrooms, hon-shimiji (beech), white",11
2007334,"mushrooms, hon-shimiji (beech), white",11
2007335,"mushrooms, hon-shimiji (beech), white",11
2007336,"mushrooms, hon-shimiji (beech), white",11
2007337,"mushrooms, hon-shimiji (beech), white",11
2007338,"mushrooms, hon-shimiji (beech), white",11
2007339,"mushrooms, hon-shimiji (beech), white",11
2007340,"mushrooms, hon-shimiji (beech), white",11
2007341,"mushrooms, hon-shimiji (beech), white",11
2007342,"mushrooms, hon-shimiji (beech), white",11
2007343,"mushrooms, hon-shimiji (beech), white",11
2007344,"mushrooms, hon-shimiji (beech), white",11
2007345,"mushrooms, hon-shimiji (beech), white",11
2007346,"mushrooms, hon-shimiji (beech), white",11
2007347,"mushrooms, hon-shimiji (beech), white",11
2007348,"mushrooms, hon-shimiji (beech), white",11
2007349,"mushrooms, crimini",11
2007350,"mushrooms, crimini",11
2007351,"mushrooms, crimini",11
2007352,"mushrooms, crimini",11
2007353,"mushrooms, crimini",11
2007354,"mushrooms, crimini",11
2007355,"mushrooms, crimini",11
2007356,"mushrooms, crimini",11
2007357,"mushrooms, crimini",11
2007358,"mushrooms, crimini",11
2007359,"mushrooms, crimini",11
2007360,"mushrooms, crimini",11
2007361,"mushrooms, maitake",11
2007362,"mushrooms, maitake",11
2007363,"mushrooms, maitake",11
2007364,"mushrooms, maitake",11
2007365,"mushrooms, maitake",11
2007366,"mushrooms, maitake",11
2007367,"mushrooms, maitake",11
2007368,"mushrooms, maitake",11
2007369,"mushrooms, maitake",11
2007370,"mushrooms, maitake",11
2007371,"mushrooms, maitake",11
2007372,"mushrooms, maitake",11
2007373,"mushrooms, maitake",11
2007374,"mushrooms, maitake",11
2007375,"mushrooms, maitake",11
2007376,"mushrooms, maitake",11
2007377,"mushrooms, pioppini",11
2007378,"mushrooms, pioppini",11
2007379,"mushrooms, pioppini",11
2007380,"mushrooms, pioppini",11
2007381,"mushrooms, pioppini",11
2007382,"mushrooms, pioppini",11
2007383,"mushrooms, pioppini",11
2007384,"mushrooms, pioppini",11
2007385,"mushrooms, pioppini",11
2007386,"mushrooms, pioppini",11
2007387,"mushrooms, pioppini",11
2007388,"mushrooms, pioppini",11
2007389,"mushrooms, pioppini",11
2007390,"mushrooms, pioppini",11
2007391,"mushrooms, pioppini",11
2007392,"mushrooms, pioppini",11
2007393,"mushrooms, enoki",11
2007394,"mushrooms, enoki",11
2007395,"mushrooms, enoki",11
2007396,"mushrooms, enoki",11
2007397,"mushrooms, enoki",11
2007398,"mushrooms, enoki",11
2007399,"mushrooms, enoki",11
2007400,"mushrooms, enoki",11
2007401,"mushrooms, enoki",11
2007402,"mushrooms, enoki",11
2007403,"mushrooms, enoki",11
2007404,"mushrooms, enoki",11
2007405,"mushrooms, maitake",11
2007406,"mushrooms, maitake",11
2007407,"mushrooms, pioppini",11
2007408,"mushrooms, pioppini",11
2007409,"mushrooms, pioppini",11
2007410,"mushrooms, pioppini",11
2007411,"mushrooms, pioppini",11
2007412,"mushrooms, pioppini",11
2257044,"Soy milk, sweetened, plain, refrigerated",16
2257045,"Almond milk, unsweetened, plain, refrigerated",14
2257046,"Oat milk, unsweetened, plain, refrigerated",14
2257048,"soy milk, refrigerated, sweetened",16
2257050,"soy milk, refrigerated, sweetened",16
2257052,"soy milk, refrigerated, sweetened",16
2257054,"soy milk, refrigerated, sweetened",16
2257056,"soy milk, refrigerated, sweetened",16
2257058,"soy milk, refrigerated, sweetened",16
2257060,"soy milk, refrigerated, sweetened",16
2257062,"soy milk, refrigerated, sweetened",16
2257064,"soy milk, refrigerated, sweetened",16
2257066,"soy milk, refrigerated, sweetened",16
2257068,"soy milk, refrigerated, sweetened",16
2257070,"soy milk, refrigerated, sweetened",16
2257072,"soy milk, refrigerated, sweetened",16
2257074,"soy milk, refrigerated, sweetened",16
2257076,"almond milk, refrigerated, unsweetened",14
2257078,"almond milk, refrigerated, unsweetened",14
2257080,"almond milk, refrigerated, unsweetened",14
2257082,"almond milk, refrigerated, unsweetened",14
2257084,"almond milk, refrigerated, unsweetened",14
2257086,"almond milk, refrigerated, unsweetened",14
2257088,"almond milk, refrigerated, unsweetened",14
2257090,"almond milk, refrigerated, unsweetened",14
2257092,"almond milk, refrigerated, unsweetened",14
2257094,"almond milk, refrigerated, unsweetened",14
2257096,"almond milk, refrigerated, unsweetened",14
2257098,"almond milk, refrigerated, unsweetened",14
2257100,"almond milk, refrigerated, unsweetened",14
2257102,"almond milk, refrigerated, unsweetened",14
2257104,"oat milk, refrigerated, unsweetened",14
2257106,"oat milk, refrigerated, unsweetened",14
2257108,"oat milk, refrigerated, unsweetened",14
2257110,"oat milk, refrigerated, unsweetened",14
2257112,"oat milk, refrigerated, unsweetened",14
2257114,"oat milk, refrigerated, unsweetened",14
2257116,"oat milk, refrigerated, unsweetened",14
2257118,"oat milk, refrigerated, unsweetened",14
2257120,"oat milk, refrigerated, unsweetened",14
2257122,"oat milk, refrigerated, unsweetened",14
2257124,"oat milk, refrigerated, unsweetened",14
2257126,"oat milk, refrigerated, unsweetened",14
2257128,"oat milk, refrigerated, unsweetened",14
2257130,"oat milk, refrigerated, unsweetened",14
2257132,"oat milk, refrigerated, unsweetened",14
2257134,"oat milk, refrigerated, unsweetened",14
2257047,"soy milk, refrigerated, sweetened",16
2257049,"soy milk, refrigerated, sweetened",16
2257051,"soy milk, refrigerated, sweetened",16
2257053,"soy milk, refrigerated, sweetened",16
2257055,"soy milk, refrigerated, sweetened",16
2257057,"soy milk, refrigerated, sweetened",16
2257059,"soy milk, refrigerated, sweetened",16
2257061,"soy milk, refrigerated, sweetened",16
2257063,"soy milk, refrigerated, sweetened",16
2257065,"soy milk, refrigerated, sweetened",16
2257067,"soy milk, refrigerated, sweetened",16
2257069,"soy milk, refrigerated, sweetened",16
2257071,"soy milk, refrigerated, sweetened",16
2257073,"soy milk, refrigerated, sweetened",16
2257075,"almond milk, refrigerated, unsweetened",14
2257077,"almond milk, refrigerated, unsweetened",14
2257079,"almond milk, refrigerated, unsweetened",14
2257081,"almond milk, refrigerated, unsweetened",14
2257083,"almond milk, refrigerated, unsweetened",14
2257085,"almond milk, refrigerated, unsweetened",14
2257087,"almond milk, refrigerated, unsweetened",14
2257089,"almond milk, refrigerated, unsweetened",14
2257091,"almond milk, refrigerated, unsweetened",14
2257093,"almond milk, refrigerated, unsweetened",14
2257095,"almond milk, refrigerated, unsweetened",14
2257097,"almond milk, refrigerated, unsweetened",14
2257099,"almond milk, refrigerated, unsweetened",14
2257101,"almond milk, refrigerated, unsweetened",14
2257103,"oat milk, refrigerated, unsweetened",14
2257105,"oat milk, refrigerated, unsweetened",14
2257107,"oat milk, refrigerated, unsweetened",14
2257109,"oat milk, refrigerated, unsweetened",14
2257111,"oat milk, refrigerated, unsweetened",14
2257113,"oat milk, refrigerated, unsweetened",14
2257115,"oat milk, refrigerated, unsweetened",14
2257117,"oat milk, refrigerated, unsweetened",14
2257119,"oat milk, refrigerated, unsweetened",14
2257121,"oat milk, refrigerated, unsweetened",14
2257123,"oat milk, refrigerated, unsweetened",14
2257125,"oat milk, refrigerated, unsweetened",14
2257127,"oat milk, refrigerated, unsweetened",14
2257129,"oat milk, refrigerated, unsweetened",14
2257131,"oat milk, refrigerated, unsweetened",14
2257133,"oat milk, refrigerated, unsweetened",14
2257136,"soy milk, refrigerated, sweetened",16
2257137,"soy milk, refrigerated, sweetened",16
2257138,"soy milk, refrigerated, sweetened",16
2257139,"soy milk, refrigerated, sweetened",16
2257140,"soy milk, refrigerated, sweetened",16
2257141,"soy milk, refrigerated, sweetened",16
2257142,"soy milk, refrigerated, sweetened",16
2257143,"soy milk, refrigerated, sweetened",16
2257144,"soy milk, refrigerated, sweetened",16
2257145,"soy milk, refrigerated, sweetened",16
2257146,"soy milk, refrigerated, sweetened",16
2257147,"soy milk, refrigerated, sweetened",16
2257148,"soy milk, refrigerated, sweetened",16
2257149,"soy milk, refrigerated, sweetened",16
2257150,"soy milk, refrigerated, sweetened",16
2257151,"soy milk, refrigerated, sweetened",16
2257152,"soy milk, refrigerated, sweetened",16
2257153,"soy milk, refrigerated, sweetened",16
2257154,"soy milk, refrigerated, sweetened",16
2257155,"soy milk, refrigerated, sweetened",16
2257156,"soy milk, refrigerated, sweetened",16
2257157,"soy milk, refrigerated, sweetened",16
2257158,"soy milk, refrigerated, sweetened",16
2257159,"soy milk, refrigerated, sweetened",16
2257160,"soy milk, refrigerated, sweetened",16
2257161,"soy milk, refrigerated, sweetened",16
2257162,"soy milk, refrigerated, sweetened",16
2257163,"soy milk, refrigerated, sweetened",16
2257164,"soy milk, refrigerated, sweetened",16
2257165,"soy milk, refrigerated, sweetened",16
2257166,"soy milk, refrigerated, sweetened",16
2257167,"soy milk, refrigerated, sweetened",16
2257168,"soy milk, refrigerated, sweetened",16
2257169,"soy milk, refrigerated, sweetened",16
2257170,"soy milk, refrigerated, sweetened",16
2257171,"soy milk, refrigerated, sweetened",16
2257172,"soy milk, refrigerated, sweetened",16
2257173,"soy milk, refrigerated, sweetened",16
2257174,"soy milk, refrigerated, sweetened",16
2257175,"soy milk, refrigerated, sweetened",16
2257176,"soy milk, refrigerated, sweetened",16
2257177,"soy milk, refrigerated, sweetened",16
2257178,"soy milk, refrigerated, sweetened",16
2257179,"soy milk, refrigerated, sweetened",16
2257180,"soy milk, refrigerated, sweetened",16
2257181,"soy milk, refrigerated, sweetened",16
2257182,"soy milk, refrigerated, sweetened",16
2257183,"soy milk, refrigerated, sweetened",16
2257184,"soy milk, refrigerated, sweetened",16
2257185,"soy milk, refrigerated, sweetened",16
2257186,"soy milk, refrigerated, sweetened",16
2257187,"soy milk, refrigerated, sweetened",16
2257188,"soy milk, refrigerated, sweetened",16
2257189,"soy milk, refrigerated, sweetened",16
2257190,"soy milk, refrigerated, sweetened",16
2257191,"soy milk, refrigerated, sweetened",16
2257192,"soy milk, refrigerated, sweetened",16
2257193,"soy milk, refrigerated, sweetened",16
2257194,"soy milk, refrigerated, sweetened",16
2257195,"soy milk, refrigerated, sweetened",16
2257196,"soy milk, refrigerated, sweetened",16
2257197,"soy milk, refrigerated, sweetened",16
2257198,"soy milk, refrigerated, sweetened",16
2257199,"soy milk, refrigerated, sweetened",16
2257200,"soy milk, refrigerated, sweetened",16
2257201,"soy milk, refrigerated, sweetened",16
2257202,"soy milk, refrigerated, sweetened",16
2257203,"soy milk, refrigerated, sweetened",16
2257204,"soy milk, refrigerated, sweetened",16
2257205,"soy milk, refrigerated, sweetened",16
2257206,"soy milk, refrigerated, sweetened",16
2257207,"soy milk, refrigerated, sweetened",16
2257208,"almond milk, refrigerated, unsweetened",14
2257209,"almond milk, refrigerated, unsweetened",14
2257210,"almond milk, refrigerated, unsweetened",14
2257211,"almond milk, refrigerated, unsweetened",14
2257212,"almond milk, refrigerated, unsweetened",14
2257213,"almond milk, refrigerated, unsweetened",14
2257214,"almond milk, refrigerated, unsweetened",14
2257215,"almond milk, refrigerated, unsweetened",14
2257216,"almond milk, refrigerated, unsweetened",14
2257217,"almond milk, refrigerated, unsweetened",14
2257218,"almond milk, refrigerated, unsweetened",14
2257219,"almond milk, refrigerated, unsweetened",14
2257220,"almond milk, refrigerated, unsweetened",14
2257221,"almond milk, refrigerated, unsweetened",14
2257222,"almond milk, refrigerated, unsweetened",14
2257223,"almond milk, refrigerated, unsweetened",14
2257224,"almond milk, refrigerated, unsweetened",14
2257225,"almond milk, refrigerated, unsweetened",14
2257226,"almond milk, refrigerated, unsweetened",14
2257227,"almond milk, refrigerated, unsweetened",14
2257228,"almond milk, refrigerated, unsweetened",14
2257229,"almond milk, refrigerated, unsweetened",14
2257230,"almond milk, refrigerated, unsweetened",14
2257231,"almond milk, refrigerated, unsweetened",14
2257232,"almond milk, refrigerated, unsweetened",14
2257233,"almond milk, refrigerated, unsweetened",14
2257234,"almond milk, refrigerated, unsweetened",14
2257235,"almond milk, refrigerated, unsweetened",14
2257236,"almond milk, refrigerated, unsweetened",14
2257237,"almond milk, refrigerated, unsweetened",14
2257238,"almond milk, refrigerated, unsweetened",14
2257239,"almond milk, refrigerated, unsweetened",14
2257240,"almond milk, refrigerated, unsweetened",14
2257241,"almond milk, refrigerated, unsweetened",14
2257242,"almond milk, refrigerated, unsweetened",14
2257243,"almond milk, refrigerated, unsweetened",14
2257244,"almond milk, refrigerated, unsweetened",14
2257245,"almond milk, refrigerated, unsweetened",14
2257246,"almond milk, refrigerated, unsweetened",14
2257247,"almond milk, refrigerated, unsweetened",14
2257248,"almond milk, refrigerated, unsweetened",14
2257249,"almond milk, refrigerated, unsweetened",14
2257250,"almond milk, refrigerated, unsweetened",14
2257251,"almond milk, refrigerated, unsweetened",14
2257252,"almond milk, refrigerated, unsweetened",14
2257253,"almond milk, refrigerated, unsweetened",14
2257254,"almond milk, refrigerated, unsweetened",14
2257255,"almond milk, refrigerated, unsweetened",14
2257256,"almond milk, refrigerated, unsweetened",14
2257257,"almond milk, refrigerated, unsweetened",14
2257258,"almond milk, refrigerated, unsweetened",14
2257259,"almond milk, refrigerated, unsweetened",14
2257260,"almond milk, refrigerated, unsweetened",14
2257261,"almond milk, refrigerated, unsweetened",14
2257262,"almond milk, refrigerated, unsweetened",14
2257263,"almond milk, refrigerated, unsweetened",14
2257264,"almond milk, refrigerated, unsweetened",14
2257265,"almond milk, refrigerated, unsweetened",14
2257266,"almond milk, refrigerated, unsweetened",14
2257267,"almond milk, refrigerated, unsweetened",14
2257268,"almond milk, refrigerated, unsweetened",14
2257269,"almond milk, refrigerated, unsweetened",14
2257270,"almond milk, refrigerated, unsweetened",14
2257271,"almond milk, refrigerated, unsweetened",14
2257272,"almond milk, refrigerated, unsweetened",14
2257273,"almond milk, refrigerated, unsweetened",14
2257274,"almond milk, refrigerated, unsweetened",14
2257275,"almond milk, refrigerated, unsweetened",14
2257276,"almond milk, refrigerated, unsweetened",14
2257277,"almond milk, refrigerated, unsweetened",14
2257278,"almond milk, refrigerated, unsweetened",14
2257279,"almond milk, refrigerated, unsweetened",14
2257280,"almond milk, refrigerated, unsweetened",14
2257281,"almond milk, refrigerated, unsweetened",14
2257282,"almond milk, refrigerated, unsweetened",14
2257283,"almond milk, refrigerated, unsweetened",14
2257284,"almond milk, refrigerated, unsweetened",14
2257285,"almond milk, refrigerated, unsweetened",14
2257286,"almond milk, refrigerated, unsweetened",14
2257287,"almond milk, refrigerated, unsweetened",14
2257288,"almond milk, refrigerated, unsweetened",14
2257289,"almond milk, refrigerated, unsweetened",14
2257290,"almond milk, refrigerated, unsweetened",14
2257291,"almond milk, refrigerated, unsweetened",14
2257292,"almond milk, refrigerated, unsweetened",14
2257293,"almond milk, refrigerated, unsweetened",14
2257294,"almond milk, refrigerated, unsweetened",14
2257295,"almond milk, refrigerated, unsweetened",14
2257296,"almond milk, refrigerated, unsweetened",14
2257297,"almond milk, refrigerated, unsweetened",14
2257298,"almond milk, refrigerated, unsweetened",14
2257299,"almond milk, refrigerated, unsweetened",14
2257300,"almond milk, refrigerated, unsweetened",14
2257301,"almond milk, refrigerated, unsweetened",14
2257302,"almond milk, refrigerated, unsweetened",14
2257303,"almond milk, refrigerated, unsweetened",14
2257304,"almond milk, refrigerated, unsweetened",14
2257305,"almond milk, refrigerated, unsweetened",14
2257306,"almond milk, refrigerated, unsweetened",14
2257307,"almond milk, refrigerated, unsweetened",14
2257308,"almond milk, refrigerated, unsweetened",14
2257309,"almond milk, refrigerated, unsweetened",14
2257310,"almond milk, refrigerated, unsweetened",14
2257311,"almond milk, refrigerated, unsweetened",14
2257312,"almond milk, refrigerated, unsweetened",14
2257313,"almond milk, refrigerated, unsweetened",14
2257314,"almond milk, refrigerated, unsweetened",14
2257315,"almond milk, refrigerated, unsweetened",14
2257316,"almond milk, refrigerated, unsweetened",14
2257317,"almond milk, refrigerated, unsweetened",14
2257318,"almond milk, refrigerated, unsweetened",14
2257319,"almond milk, refrigerated, unsweetened",14
2257320,"almond milk, refrigerated, unsweetened",14
2257321,"almond milk, refrigerated, unsweetened",14
2257322,"almond milk, refrigerated, unsweetened",14
